Kepler_ID,RA (J2000),Dec (J2000),Teff,kepmag
5025174,295.4313465,40.153272,,13.8
5025175,295.4315595,40.19964,5162,17.237
5025177,295.431711,40.157806,,20.11
5025178,295.431759,40.164519,,18.778
5025179,295.43178,40.152917,,13.311
5025182,295.4323395,40.155939,,18.892
5025184,295.4328285,40.159264,,18.447
5025185,295.4328495,40.15271,5831,15.019
5025187,295.433022,40.178094,,17.308
5025189,295.4334495,40.18809,5860,16.899
5025190,295.433478,40.148144,,18.268
5025191,295.4335095,40.19073,6172,18.094
5025193,295.433844,40.18735,,17.857
5025194,295.4340105,40.166634,,
5025195,295.4344635,40.158203,,17.19
5025196,295.434717,40.167464,,15.201
5025197,295.434831,40.1755,,18.92
5025198,295.435029,40.15319,5376,16.597
5025199,295.4354145,40.18825,,18.594
5025200,295.4355,40.17189,5330,17.795
5025201,295.43562,40.16,5390,17.517
5025202,295.4357205,40.14452,5297,17.975
5025205,295.4361,40.16734,5561,14.75
5025206,295.4361165,40.188925,,18.532
5025210,295.437006,40.176169,,18.211
5025213,295.437375,40.167467,,14.056
5025215,295.437525,40.186331,,18.87
5025216,295.437639,40.166111,,13.891
5025221,295.4381295,40.16393,4700,14.752
5025223,295.43835,40.1537,6412,15.869
5025224,295.438455,40.165339,,14.53
5025226,295.4385615,40.170942,,18.091
5025227,295.43865,40.15479,5244,17.648
5025228,295.4386605,40.18166,6506,15.604
5025229,295.438917,40.146167,,16.52
5025230,295.4391,40.16607,6241,15.11
5025231,295.439181,40.176461,,19.522
5025232,295.439286,40.184411,,17.159
5025234,295.4393505,40.14745,6398,13.335
5025235,295.4396295,40.15653,4885,18.061
5025236,295.43979,40.15925,5234,16.586
5025238,295.4403195,40.184725,,18.497
5025239,295.440561,40.159478,,15.387
5025241,295.440729,40.19178,5489,16.604
5025244,295.441284,40.188114,,19.281
5025246,295.44147,40.15959,5547,16.634
5025247,295.4414895,40.193142,,18.965
5025248,295.44186,40.19622,6020,18.149
5025249,295.441866,40.156047,,18.831
5025252,295.442709,40.16682,5847,16.923
5025253,295.442853,40.189406,,19.157
5025255,295.4433135,40.152094,,19.273
5025258,295.4441205,40.19761,6118,17.282
5025261,295.4448405,40.16732,6240,12.343
5025263,295.4452995,40.161447,,19.053
5025269,295.445964,40.175692,,19.169
5025270,295.4460195,40.17427,6286,18.073
5025271,295.4464095,40.15839,5497,17.434
5025273,295.4468895,40.153278,,19.95
5025274,295.446981,40.149367,,18.772
5025275,295.44771,40.17693,5760,17.291
5025282,295.4486535,40.190303,,18.177
5025283,295.449105,40.180889,,18.526
5025284,295.449159,40.199286,,17.607
5025285,295.4491695,40.157067,,18.399
5025286,295.4494695,40.180783,,18.403
5025288,295.4497905,40.19829,5709,15.13
5025290,295.450014,40.180208,,18.443
5025292,295.4505255,40.159978,,18.352
5025293,295.45068,40.152081,,18.874
5025294,295.4510505,40.17565,5697,13.266
5025295,295.45125,40.17083,5827,15.123
5025296,295.45137,40.16795,5630,15.88
5025297,295.4518635,40.165025,,18.812
5025298,295.4520165,40.160061,,18.45
5025299,295.4521305,40.19165,5499,17.366
5025300,295.45293,40.17385,7081,16.474
5025303,295.453284,40.173619,,13.052
5025304,295.45389,40.19018,5404,17.386
5025309,295.4554305,40.174267,,18.712
5025311,295.4560305,40.19817,6546,15.534
5025323,295.457817,40.198406,,18.234
5025329,295.45965,40.192144,,18.495
5025330,295.459833,40.189922,,18.455
5025331,295.459914,40.167331,,17.643
5025334,295.4602965,40.170592,,19.376
5025335,295.4605695,40.18527,5908,16.556
5025336,295.46058,40.18912,5273,17.914
5025340,295.4613435,40.170116,,
5025342,295.4624355,40.191125,,17.605
5025343,295.4624505,40.18549,5522,17.709
5025345,295.46268,40.16053,5191,17.414
5025346,295.46295,40.16184,6091,16.475
5025347,295.4630745,40.1854,,15.492
5025349,295.463469,40.180489,,19.071
5025350,295.4638005,40.1723,6162,16.135
5025351,295.46394,40.18408,5154,17.886
5025352,295.464009,40.18656,6027,15.82
5025357,295.46553,40.18108,5446,17.286
5025359,295.4658855,40.198619,,18.976
5025362,295.466709,40.1676,5535,17.74
5025363,295.4669295,40.16655,5892,16.661
5025364,295.466994,40.1883,,19.352
5025365,295.467159,40.197625,,18.64
5025369,295.4677785,40.161219,,18.851
5025372,295.4682585,40.174839,,17.98
5025373,295.4682855,40.198008,,18.87
5025377,295.469328,40.175019,,18.221
5025378,295.46967,40.16319,4826,15.937
5025379,295.4697285,40.192861,,19.13
5025381,295.469856,40.170381,,17.744
5025382,295.4705115,40.170614,,18.385
5025386,295.471539,40.159867,,16.84
5025388,295.471695,40.182019,,17.327
5025389,295.4718915,40.177772,,18.58
5025390,295.47195,40.172161,,19.92
5025391,295.47204,40.16056,5239,17.355
5025395,295.4729805,40.176114,,19.404
5025398,295.47339,40.1841,4918,17.772
5025399,295.47366,40.16987,5802,16.595
5025401,295.4739945,40.197944,,18.7
5025402,295.474155,40.178986,,18.462
5025406,295.4757495,40.19978,5732,16.926
5025407,295.47576,40.19019,5495,16.909
5025415,295.4772195,40.1717,5328,17.197
5025417,295.4777505,40.167669,,18.827
5025418,295.4782305,40.17629,5839,16.216
5025421,295.4784795,40.16311,5679,16.861
5025424,295.4793405,40.192084,,16.04
5025425,295.4796225,40.183597,,18.043
5025427,295.4798565,40.184657,,14.621
5025428,295.4802855,40.172436,,18.414
5025429,295.4804895,40.173286,,17.941
5025430,295.480509,40.179422,,17.09
5025431,295.4805555,40.171356,,19.05
5025434,295.48137,40.17993,5635,16.54
5025436,295.48176,40.17221,5204,18.073
5025437,295.4818395,40.19584,5491,17.767
5025438,295.4819895,40.19469,5808,17.182
5025440,295.482366,40.17939,,
5025441,295.4826225,40.169067,,19.04
5025443,295.483083,40.178453,,18.13
5025444,295.4831745,40.178136,,18.223
5025450,295.483725,40.173356,,19.049
5025452,295.48419,40.17516,5725,17.242
5025453,295.4844,40.18577,6007,17.647
5025456,295.4846205,40.1971,4871,15.558
5025458,295.48497,40.172467,,18.855
5025464,295.48587,40.1926,7331,13.225
5025465,295.4860605,40.18361,5509,17.537
5025467,295.48632,40.1688,5447,16.99
5025470,295.487019,40.170978,,16.808
5025471,295.4871,40.17466,5794,17.017
5025475,295.48797,40.1823,5188,17.877
5025476,295.4881755,40.199792,,18.524
5025477,295.48818,40.17009,5572,16.859
5025481,295.4892795,40.17806,5731,16.399
5025484,295.49025,40.18903,5567,15.463
5025492,295.4920305,40.191733,,18.698
5025499,295.493097,40.184514,,18.625
5025502,295.4933775,40.193378,,19.7
5025504,295.493628,40.184144,,18.644
5025508,295.49379,40.16863,5414,17.646
5025509,295.4941905,40.19472,5659,17.196
5025515,295.495281,40.1902,,19.456
5025517,295.4955945,40.173281,,15.36
5025518,295.4957445,40.188597,,18.123
5025522,295.496484,40.196631,,17.35
5025525,295.4966055,40.184847,,17.498
5025526,295.49685,40.17439,6249,14.447
5025530,295.4972505,40.19792,4930,15.59
5025536,295.4981025,40.178522,,19.453
5025537,295.4983005,40.19675,,17.361
5025541,295.498725,40.196725,,17.094
5025543,295.4995005,40.18232,5864,14.911
5025547,295.4998965,40.198611,,17.775
5025548,295.499916,40.172117,,18.27
5025551,295.5009,40.18082,5333,17.465
5025553,295.5009705,40.17232,5865,17.068
5025554,295.5010005,40.175903,,19.67
5025555,295.50186,40.19287,5925,16.724
5025556,295.50189,40.18965,5786,16.906
5025557,295.5020835,40.172689,,17.792
5025559,295.50288,40.19633,5050,15.513
5025566,295.503678,40.182319,,19.263
5025567,295.5038835,40.174183,,17.985
5025571,295.504959,40.183903,,18.752
5025576,295.5050775,40.189433,,19.72
5025579,295.505766,40.186531,,19.285
5025581,295.505967,40.185614,,19.29
5025586,295.506882,40.179428,,
5025591,295.5080205,40.1759,4974,16.43
5025593,295.508325,40.196986,,19.442
5025598,295.5096105,40.19776,6276,15.677
5025601,295.5109605,40.19403,5505,18.081
5025602,295.5111645,40.1866,,18.593
5025603,295.511169,40.182703,,19.118
5025605,295.5117525,40.186119,,16.64
5025612,295.5142755,40.186625,,18.967
5025613,295.514319,40.178747,,18.923
5025623,295.51662,40.18006,5246,17.509
5025624,295.51674,40.18499,5817,16.732
5025625,295.5176745,40.180269,,17.294
5025630,295.518522,40.183189,,19.559
5111592,295.122795,40.262108,,19.116
5111594,295.1231085,40.258786,,18.072
5111608,295.1276595,40.26478,5011,16.974
5111610,295.127772,40.258467,,18.486
5111616,295.1292105,40.25515,6154,17.995
5111621,295.13094,40.25776,5332,18.084
5111622,295.1309895,40.26193,5147,17.608
5111628,295.1322525,40.251561,,18.784
5111632,295.13361,40.25059,6479,16.2
5111638,295.1347995,40.255897,,17.871
5111639,295.13496,40.25691,5782,16.932
5111643,295.135911,40.265525,,16.677
5111652,295.13847,40.26017,5158,18.002
5111655,295.1389995,40.27136,4854,12.272
5111658,295.139967,40.265184,,15.489
5111659,295.1401005,40.25693,5157,16.341
5111660,295.140159,40.263142,,18.906
5111661,295.14021,40.25042,6268,18.21
5111665,295.1406705,40.2607,6183,16.667
5111671,295.1416365,40.272936,,18.281
5111673,295.141995,40.248553,,17.541
5111674,295.142211,40.236894,,18.712
5111675,295.1428305,40.26966,4901,16.157
5111676,295.14327,40.2486,6522,17.014
5111677,295.1433915,40.259692,,18.807
5111678,295.1436,40.26176,6159,17.186
5111680,295.14363,40.24337,5962,17.536
5111688,295.14645,40.263386,,18.932
5111689,295.1466195,40.234611,,18.928
5111692,295.1473605,40.265331,,18.722
5111693,295.14753,40.27299,6011,17.92
5111695,295.1479005,40.23413,5420,16.058
5111696,295.148178,40.236375,,18.34
5111698,295.14888,40.26334,5949,17.815
5111699,295.148922,40.257114,,18.305
5111700,295.1493225,40.251408,,19.037
5111701,295.1496285,40.236792,,18.828
5111703,295.1499915,40.249869,,18.453
5111704,295.150242,40.262756,,17.971
5111705,295.1503305,40.25648,6175,15.653
5111707,295.15053,40.253058,,18.818
5111708,295.1507505,40.239289,,18.827
5111710,295.15104,40.22822,6192,15.27
5111711,295.1510715,40.276972,,18.94
5111712,295.15182,40.24334,6868,16.41
5111713,295.151919,40.236423,,
5111717,295.152681,40.235778,,18.846
5111718,295.1535195,40.2548,4895,13.818
5111721,295.1538975,40.244886,,18.421
5111722,295.154439,40.249661,,17.93
5111723,295.1545635,40.218661,,19.98
5111724,295.1551695,40.25208,6829,18.133
5111725,295.1562885,40.273564,,19.044
5111726,295.156758,40.239044,,19.595
5111727,295.157061,40.268853,,18.867
5111728,295.15719,40.24589,5351,14.514
5111729,295.157406,40.275294,,19.097
5111730,295.1575095,40.24723,5365,15.931
5111732,295.1581335,40.243667,,18.805
5111734,295.1584005,40.254808,,19.08
5111736,295.1587305,40.2199,5262,18.17
5111737,295.15875,40.26463,5490,16.782
5111738,295.159011,40.23245,,18.723
5111739,295.1590905,40.225433,,
5111740,295.15968,40.22253,5541,14.857
5111741,295.1596995,40.232597,,17.747
5111742,295.1598375,40.245075,,12.659
5111743,295.1599335,40.235667,,19.007
5111744,295.1603505,40.225347,,17.443
5111745,295.160808,40.236197,,18.364
5111746,295.1608905,40.22955,6194,15.609
5111748,295.1609295,40.27601,6569,14.848
5111749,295.1609895,40.22594,6093,16.823
5111750,295.1610705,40.26849,4822,15.926
5111751,295.1615715,40.2203,,18.888
5111752,295.16184,40.24398,6655,16.483
5111753,295.1621475,40.256769,,18.932
5111755,295.16346,40.21197,3198,12.97
5111757,295.164159,40.27135,6612,15.275
5111758,295.164519,40.24092,6682,15.991
5111760,295.16463,40.27835,5990,15.705
5111762,295.1647365,40.207189,,18.27
5111763,295.1649585,40.251344,,19.68
5111764,295.1650395,40.24665,5564,17.304
5111765,295.1651115,40.269061,,18.042
5111766,295.16544,40.22543,5371,18.071
5111767,295.1654805,40.23119,4605,13.677
5111768,295.165491,40.210164,,13.263
5111769,295.16589,40.26494,6236,17.589
5111770,295.1660805,40.208597,,18.45
5111771,295.1663835,40.225933,,17.58
5111772,295.16643,40.22083,4949,16.533
5111774,295.1667795,40.22839,5100,17.335
5111775,295.1670345,40.229366,,
5111776,295.1671905,40.23835,7034,16.245
5111777,295.1672415,40.203975,,18.85
5111778,295.1674095,40.27777,6174,18.092
5111779,295.1674605,40.21899,5676,18.295
5111781,295.16829,40.24556,6677,15.161
5111782,295.16874,40.20643,6448,16.448
5111783,295.1691615,40.225772,,18.921
5111784,295.169241,40.26,,19.107
5111785,295.16928,40.24991,5619,17.879
5111786,295.169328,40.263828,,19.099
5111787,295.1693295,40.21267,6625,15.595
5111788,295.16934,40.2698,6126,16.741
5111789,295.170069,40.222456,,18.533
5111790,295.17009,40.22435,6356,15.993
5111791,295.171317,40.275992,,18.841
5111792,295.1714025,40.209944,,16.616
5111793,295.1717805,40.24551,5997,14.806
5111794,295.17201,40.27078,5501,17.443
5111795,295.172286,40.209592,,18.07
5111796,295.172295,40.25125,,18.846
5111797,295.172394,40.233719,,
5111798,295.1726895,40.234414,,16.52
5111799,295.1729595,40.25624,5630,18.064
5111800,295.17348,40.23552,6618,15.21
5111802,295.173795,40.227328,,19.011
5111803,295.17387,40.25604,6088,17.842
5111804,295.174005,40.245283,,18.332
5111805,295.174494,40.265792,,18.904
5111806,295.17471,40.25078,5348,17.419
5111807,295.17474,40.2045,6612,15.734
5111808,295.1749395,40.23049,5504,17.284
5111809,295.1756445,40.255108,,18.253
5111810,295.1760405,40.27124,5492,17.695
5111812,295.176897,40.227728,,18.93
5111813,295.1771505,40.276178,,19.306
5111814,295.177314,40.257392,,19.046
5111815,295.1776305,40.2857,6340,14.869
5111816,295.1776965,40.255125,,18.588
5111817,295.1779965,40.223967,,19.065
5111818,295.1788995,40.2811,5871,17.243
5111819,295.1792295,40.21021,5823,18.225
5111820,295.1793705,40.25212,5046,14.352
5111821,295.179405,40.278819,,17.762
5111822,295.1798535,40.253536,,18.151
5111823,295.1798595,40.20139,5347,18.166
5111824,295.18008,40.27461,6204,15.361
5111826,295.180497,40.246964,,18.407
5111827,295.180569,40.242153,,20.24
5111828,295.1807895,40.284786,,18.463
5111829,295.18152,40.208356,,18.856
5111830,295.181664,40.290433,,17.783
5111831,295.1823855,40.202017,,17.82
5111832,295.1826105,40.266611,,18.78
5111833,295.1826645,40.232867,,18.465
5111834,295.1827905,40.2551,5827,16.72
5111835,295.1832195,40.25965,5997,14.987
5111836,295.18353,40.23749,5011,17.579
5111837,295.1839785,40.247356,,20.24
5111838,295.1842755,40.235367,,16.831
5111839,295.1843145,40.250667,,16.827
5111840,295.184355,40.201669,,18.161
5111842,295.18464,40.24946,6571,15.169
5111844,295.1850255,40.219225,,18.999
5111845,295.1853,40.22209,6392,15.314
5111846,295.185633,40.230631,,19.199
5111847,295.1857425,40.20936,,13.106
5111848,295.18581,40.26126,5057,16.372
5111849,295.18593,40.21446,6005,14.598
5111850,295.186809,40.2796,6673,17.59
5111851,295.186914,40.205228,,19.067
5111852,295.186914,40.260558,,19.014
5111853,295.18707,40.222992,,16.829
5111854,295.187211,40.289867,,18.512
5111855,295.187244,40.203492,,18.418
5111856,295.187289,40.244883,,18.846
5111857,295.18767,40.21079,5723,17.298
5111858,295.1876745,40.272072,,19.057
5111859,295.1878005,40.210164,,16.01
5111860,295.1879895,40.2576,5395,18.093
5111861,295.1880195,40.24395,5596,17.766
5111862,295.18854,40.2836,6895,13.904
5111863,295.18872,40.2382,4870,14.923
5111864,295.188942,40.273064,,18.971
5111865,295.1890905,40.27981,6348,15.878
5111866,295.1895615,40.265461,,18.299
5111867,295.1895945,40.205836,,18.182
5111868,295.1895975,40.2094,,18.963
5111869,295.189644,40.265769,,18.118
5111870,295.189683,40.244261,,18.406
5111871,295.1898195,40.22483,5202,18.312
5111872,295.1908395,40.266608,,18.85
5111873,295.1912805,40.290789,,18.235
5111874,295.191597,40.23589,,14.221
5111875,295.1916195,40.243481,,18.551
5111876,295.1921805,40.20615,,19.104
5111877,295.1923635,40.237956,,16.367
5111878,295.19241,40.27644,6241,16.834
5111879,295.1925225,40.219378,,19.29
5111880,295.19265,40.20986,5532,16.733
5111881,295.1927205,40.2239,5269,16.416
5111882,295.19331,40.25207,5403,17.242
5111883,295.19355,40.29561,5820,17.836
5111884,295.1935605,40.26277,5811,18.057
5111885,295.194117,40.201392,,18.249
5111886,295.19418,40.27655,6119,16.924
5111887,295.1942505,40.27233,5165,16.871
5111888,295.1946915,40.211328,,18.311
5111889,295.194849,40.27954,5596,17.251
5111890,295.19496,40.24963,5460,13.874
5111891,295.19529,40.23129,5556,17.278
5111892,295.1953395,40.247911,,18.871
5111893,295.1956995,40.2217,5691,16.111
5111894,295.1959005,40.21993,5510,17.832
5111896,295.19622,40.23931,6002,16.802
5111897,295.196727,40.242237,,
5111898,295.19721,40.23541,6107,16.331
5111899,295.19727,40.24053,6515,16.532
5111900,295.197279,40.2023,6239,16.07
5111901,295.1978595,40.24518,5886,17.167
5111902,295.198233,40.215158,,17.881
5111903,295.198359,40.2629,,18.62
5111904,295.198431,40.268739,,18.985
5111905,295.198731,40.238778,,19.085
5111906,295.1992755,40.203239,,18.671
5111907,295.1994105,40.22153,5564,18.201
5111908,295.19958,40.21476,5698,16.785
5111909,295.1998755,40.281653,,19
5111910,295.2001005,40.260814,,18.818
5111911,295.200453,40.263428,,18.275
5111912,295.2012,40.2375,5001,16.771
5111913,295.2013035,40.217403,,17.97
5111914,295.201536,40.295436,,19.002
5111915,295.2015615,40.288039,,18.91
5111916,295.2017145,40.254225,,17.738
5111917,295.2017895,40.22758,6124,18.096
5111918,295.2021,40.21759,5276,17.883
5111919,295.202139,40.2363,,18.551
5111920,295.2027195,40.24584,6483,15.849
5111921,295.202934,40.206961,,18.062
5111922,295.20306,40.20397,5229,17.764
5111923,295.2032805,40.28492,6964,16.334
5111924,295.2033,40.207322,,18.14
5111925,295.20384,40.27024,5535,17.353
5111926,295.20408,40.27368,5566,15.726
5111927,295.2041805,40.2872,5439,17.404
5111928,295.20423,40.28179,5697,17.885
5111929,295.2042915,40.227897,,19.096
5111930,295.2047895,40.22273,6560,16.481
5111931,295.2052365,40.270083,,17.948
5111932,295.2055095,40.24437,6344,12.288
5111933,295.2055395,40.213628,,18.685
5111934,295.2058695,40.21124,5041,18.1
5111935,295.206108,40.252847,,18.68
5111936,295.2062385,40.273433,,18.694
5111937,295.2063615,40.268272,,18.018
5111938,295.2065895,40.22476,6346,15.618
5111939,295.20681,40.20141,5806,17.479
5111940,295.2069,40.24203,4697,13.039
5111941,295.2071805,40.25198,4038,17.216
5111942,295.20732,40.274308,,18.532
5111943,295.207341,40.20495,,18.831
5111944,295.2074865,40.265442,,19.099
5111945,295.20777,40.23783,6361,16.753
5111946,295.2078165,40.282511,,18.407
5111947,295.2079335,40.288586,,18.35
5111948,295.20876,40.28517,4803,18.332
5111949,295.2091605,40.21971,4832,12.791
5111950,295.2092745,40.227519,,18.855
5111951,295.2094365,40.215462,,
5111952,295.2096105,40.254786,,19.233
5111953,295.2096135,40.213358,,18.625
5111954,295.20975,40.234344,,17.154
5111955,295.2101415,40.231197,,17.17
5111956,295.2105255,40.238525,,19.091
5111957,295.2106215,40.272503,,18.76
5111958,295.2108285,40.215556,,18.969
5111959,295.2110085,40.265919,,16.568
5111960,295.2112695,40.231897,,18.654
5111961,295.21149,40.25185,6913,15.871
5111962,295.2115695,40.26531,6296,17.686
5111963,295.2117105,40.238283,,18.951
5111964,295.2122595,40.28816,5888,16.443
5111965,295.2123495,40.22281,6290,15.924
5111966,295.2123495,40.2705,5853,17.246
5111967,295.2130305,40.20669,5986,16.268
5111968,295.21305,40.2055,5073,17.248
5111969,295.2135525,40.229289,,19.378
5111970,295.2135585,40.205925,,13.59
5111971,295.21386,40.21715,6153,15.95
5111972,295.2139695,40.219486,,18.315
5111973,295.21398,40.24478,5605,15.151
5111974,295.2141195,40.236508,,18.544
5111975,295.214442,40.209675,,19.471
5111976,295.214772,40.260683,,18.926
5111977,295.214991,40.214425,,18.591
5111978,295.21518,40.25506,6251,15.378
5111979,295.2152595,40.29369,5436,14.184
5111980,295.2153585,40.284111,,20.07
5111981,295.2154365,40.225483,,18.88
5111982,295.21572,40.2044,6596,13.036
5111983,295.2157965,40.202536,,16.95
5111984,295.2162705,40.28466,6274,18.302
5111985,295.21638,40.24289,5217,18.112
5111986,295.2164805,40.2326,4918,18.34
5111987,295.21656,40.26007,4287,15.011
5111988,295.2168585,40.216972,,18.34
5111989,295.2169845,40.27401,,
5111990,295.217133,40.238239,,18.763
5111991,295.2172815,40.271973,,
5111992,295.2174195,40.20094,6707,17.445
5111993,295.2176115,40.270608,,19.398
5111994,295.2179595,40.24802,4987,17.465
5111995,295.218066,40.274125,,18.2
5111996,295.21812,40.21905,4956,16.745
5111997,295.218216,40.231281,,18.827
5111998,295.2182505,40.29834,6177,17.887
5111999,295.218291,40.206964,,18.897
5112000,295.218675,40.285928,,18.593
5112001,295.2186915,40.237714,,18.661
5112002,295.2187995,40.23465,5335,17.542
5112003,295.2189105,40.212864,,
5112004,295.219056,40.222881,,18.985
5112005,295.2191355,40.210572,,19.038
5112006,295.219359,40.298892,,18.66
5112007,295.2198195,40.214447,,20.14
5112008,295.2199785,40.218356,,18.743
5112009,295.2203805,40.253869,,18.036
5112010,295.2203895,40.28032,5367,18.317
5112011,295.2207615,40.276531,,18.703
5112012,295.220829,40.21174,6653,16.022
5112013,295.2214395,40.29315,5577,15.758
5112014,295.2217245,40.203028,,18.83
5112015,295.221741,40.238939,,18.513
5112016,295.2217695,40.27461,6305,16.139
5112017,295.221933,40.272264,,18.343
5112018,295.22205,40.26067,5037,18.188
5112019,295.2220605,40.223375,,18.66
5112020,295.2222225,40.212769,,17.985
5112021,295.2223785,40.226853,,19.51
5112022,295.222497,40.268661,,19.056
5112023,295.22274,40.27288,6135,17.919
5112024,295.22283,40.21857,6465,16.273
5112025,295.2229305,40.267503,,18.821
5112026,295.223025,40.297081,,18.302
5112027,295.22319,40.24108,6271,15.099
5112028,295.223589,40.232264,,17.341
5112029,295.2237195,40.22917,6114,16.578
5112030,295.22376,40.27754,5737,18.271
5112031,295.2243,40.25281,5517,17.469
5112032,295.22514,40.27463,5571,17.607
5112033,295.2252165,40.211845,,
5112034,295.22556,40.2219,5381,17.252
5112035,295.22565,40.20893,6540,15.838
5112036,295.2256905,40.2391,5938,18.089
5112037,295.2258915,40.217869,,
5112038,295.226067,40.231725,,18.612
5112039,295.22682,40.27564,6146,16.156
5112040,295.227375,40.295822,,18.937
5112041,295.22763,40.21816,6287,14.985
5112042,295.2276405,40.25982,5510,16.972
5112043,295.2276975,40.277199,,
5112044,295.22787,40.24861,5420,17.654
5112045,295.22817,40.2932,5940,17.497
5112046,295.2281805,40.23483,6274,15.029
5112047,295.2284295,40.23104,4703,18.2
5112048,295.2286785,40.290622,,18.034
5112049,295.22871,40.2385,6340,16.443
5112050,295.2289215,40.2435,,18.793
5112051,295.2292905,40.25993,4998,16.897
5112052,295.2295005,40.205808,,16.044
5112053,295.2298005,40.24287,5553,17.553
5112054,295.229853,40.291019,,18.526
5112055,295.22991,40.2047,5940,17.005
5112056,295.23009,40.29708,6280,16.224
5112057,295.23069,40.22094,5241,18
5112058,295.23081,40.28292,5981,17.651
5112059,295.23099,40.29107,5426,17.962
5112060,295.2311055,40.221119,,18.065
5112061,295.23111,40.21238,5401,16.753
5112062,295.2311145,40.262061,,18.413
5112063,295.23132,40.23331,6127,16.768
5112064,295.23183,40.2046,6213,14.828
5112065,295.23201,40.25831,5635,18.113
5112066,295.232178,40.262728,,18.626
5112067,295.2324,40.20086,5959,16.362
5112068,295.23246,40.25934,6508,15.039
5112069,295.23258,40.27021,6581,18.07
5112070,295.2328965,40.223328,,18.087
5112071,295.233009,40.22938,5122,17.398
5112072,295.233369,40.22766,4953,13.787
5112073,295.23363,40.29987,6940,15.449
5112074,295.2336495,40.27516,4545,17.523
5112075,295.233672,40.249706,,19.07
5112076,295.2337005,40.21129,6594,15.716
5112077,295.23396,40.21932,5615,18.018
5112078,295.23426,40.2762,6517,16.542
5112079,295.2343725,40.227931,,14.786
5112080,295.2346965,40.216678,,18.973
5112081,295.234914,40.248894,,18.75
5112082,295.2349335,40.262747,,18.057
5112083,295.235055,40.275442,,17.529
5112084,295.235634,40.240378,,19.001
5112085,295.23564,40.25739,5789,17.591
5112086,295.235709,40.24532,6235,15.632
5112087,295.2357975,40.266036,,18.524
5112088,295.23597,40.27993,5899,17.842
5112089,295.2359895,40.21386,4942,18.123
5112090,295.236189,40.235586,,18.253
5112091,295.236411,40.270794,,20.09
5112092,295.236567,40.228064,,18.111
5112093,295.2368535,40.214919,,17.083
5112094,295.23702,40.21674,5339,17.771
5112095,295.23762,40.278247,,18.81
5112096,295.23762,40.26066,6315,15.362
5112097,295.237656,40.209083,,17.98
5112098,295.2381,40.29566,5975,15.563
5112099,295.238145,40.233203,,18.651
5112100,295.2381795,40.20289,6263,15.879
5112101,295.2383415,40.209969,,18.461
5112102,295.2386535,40.211072,,15.645
5112103,295.23879,40.2398,4773,14.863
5112104,295.23885,40.27431,6222,14.666
5112105,295.2389535,40.251983,,18.8
5112106,295.2390555,40.213672,,17.44
5112107,295.239141,40.279428,,18.296
5112108,295.2394665,40.291297,,20.24
5112109,295.23966,40.22117,5221,17.775
5112110,295.23987,40.25715,5799,17.792
5112111,295.2399,40.21392,5669,18.235
5112112,295.2399795,40.21744,4700,17.321
5112113,295.24002,40.28719,5934,17.655
5112114,295.24008,40.21112,5494,17.799
5112115,295.24041,40.21879,6028,15.431
5112116,295.2406695,40.255861,,18.76
5112117,295.24077,40.26497,4014,15.026
5112118,295.24104,40.23141,4698,12.633
5112119,295.2410805,40.28388,6273,17.645
5112120,295.24113,40.22229,4993,17.029
5112121,295.24113,40.228881,,15.359
5112122,295.24128,40.23375,5676,15.751
5112123,295.24206,40.24284,5552,17.284
5112124,295.2421395,40.219556,,18.015
5112125,295.242417,40.289897,,19.075
5112126,295.242486,40.234509,,
5112127,295.24278,40.24984,5239,17.506
5112128,295.2431385,40.258622,,17.508
5112129,295.243209,40.26201,5268,18.205
5112130,295.24323,40.23998,5506,17.008
5112131,295.243647,40.234341,,
5112132,295.2438495,40.216856,,17.99
5112133,295.2438495,40.251586,,18.686
5112134,295.2442695,40.297383,,18.656
5112135,295.24467,40.23821,6261,15.078
5112136,295.2449715,40.251211,,19.057
5112137,295.24509,40.21676,5545,17.068
5112138,295.24533,40.205881,,18.338
5112139,295.24536,40.20503,6237,15.797
5112140,295.2456105,40.2287,6365,17.226
5112141,295.24569,40.29937,5754,17.836
5112142,295.24584,40.20847,5562,17.392
5112143,295.24593,40.20251,6149,16.239
5112144,295.24608,40.24373,5107,17.13
5112145,295.2463965,40.279999,,
5112146,295.246539,40.2726,5635,17.672
5112147,295.24671,40.25747,6078,16.81
5112148,295.2471,40.24034,5439,18.16
5112149,295.2475215,40.234622,,16.934
5112150,295.2477975,40.217511,,18.679
5112151,295.248078,40.275153,,18.688
5112152,295.2481395,40.28054,5856,15.196
5112153,295.2482835,40.256397,,
5112154,295.24833,40.22863,6458,16.58
5112155,295.2483795,40.28056,6118,15.358
5112156,295.2484695,40.25998,4898,15.459
5112157,295.24848,40.26832,3965,15.244
5112158,295.248516,40.213081,,
5112159,295.24881,40.27768,5529,16.693
5112160,295.2488805,40.24269,6206,16.4
5112161,295.24917,40.23953,5323,15.823
5112162,295.2492645,40.265617,,18.396
5112163,295.2492795,40.29456,5726,17.674
5112164,295.249356,40.294572,,17.525
5112165,295.2496605,40.21274,5604,17.327
5112166,295.2507885,40.292822,,18.316
5112167,295.250856,40.251236,,18.567
5112168,295.251339,40.299236,,18.822
5112169,295.25139,40.23059,6374,10.948
5112170,295.251897,40.297442,,18.786
5112171,295.252266,40.258681,,19.07
